2022-03-06T00:00:00,uk oil prices,_field_price,116.92
2022-03-07T00:00:00,uk oil prices,_field_price,119.79
2022-03-08T00:00:00,uk oil prices,_field_price,133.72
2022-03-09T00:00:00,uk oil prices,_field_price,155.35
2022-03-10T00:00:00,uk oil prices,_field_price,169.73
2022-03-11T00:00:00,uk oil prices,_field_price,165.0
2022-03-12T00:00:00,uk oil prices,_field_price,149.04
2022-03-13T00:00:00,uk oil prices,_field_price,147.45
2022-03-14T00:00:00,uk oil prices,_field_price,144.26
2022-03-15T00:00:00,uk oil prices,_field_price,136.82
2022-03-16T00:00:00,uk oil prices,_field_price,124.3
2022-03-17T00:00:00,uk oil prices,_field_price,115.34
2022-03-18T00:00:00,uk oil prices,_field_price,113.36
2022-03-19T00:00:00,uk oil prices,_field_price,112.47
2022-03-20T00:00:00,uk oil prices,_field_price,110.84
2022-03-21T00:00:00,uk oil prices,_field_price,110.39
2022-03-22T00:00:00,uk oil prices,_field_price,109.75
2022-03-23T00:00:00,uk oil prices,_field_price,106.94
2022-03-24T00:00:00,uk oil prices,_field_price,106.18
2022-03-25T00:00:00,uk oil prices,_field_price,105.42
2022-03-26T00:00:00,uk oil prices,_field_price,104.6
2022-03-27T00:00:00,uk oil prices,_field_price,103.98
2022-03-28T00:00:00,uk oil prices,_field_price,103.92
2022-03-29T00:00:00,uk oil prices,_field_price,103.67
2022-03-30T00:00:00,uk oil prices,_field_price,102.25
2022-03-31T00:00:00,uk oil prices,_field_price,101.39
2022-04-01T00:00:00,uk oil prices,_field_price,100.22
2022-04-02T00:00:00,uk oil prices,_field_price,99.67
2022-04-03T00:00:00,uk oil prices,_field_price,99.61
2022-04-04T00:00:00,uk oil prices,_field_price,99.41
2022-04-05T00:00:00,uk oil prices,_field_price,98.63
2022-04-06T00:00:00,uk oil prices,_field_price,98.42
2022-04-07T00:00:00,uk oil prices,_field_price,97.55
2022-04-08T00:00:00,uk oil prices,_field_price,96.83
2022-04-09T00:00:00,uk oil prices,_field_price,95.83
2022-04-10T00:00:00,uk oil prices,_field_price,95.07
2022-04-11T00:00:00,uk oil prices,_field_price,95.98
2022-04-12T00:00:00,uk oil prices,_field_price,96.73
2022-04-13T00:00:00,uk oil prices,_field_price,95.63
2022-04-14T00:00:00,uk oil prices,_field_price,95.56
2022-04-15T00:00:00,uk oil prices,_field_price,95.41
2022-04-16T00:00:00,uk oil prices,_field_price,95.41
2022-04-17T00:00:00,uk oil prices,_field_price,95.4
2022-04-18T00:00:00,uk oil prices,_field_price,95.89
2022-04-19T00:00:00,uk oil prices,_field_price,95.72
2022-04-20T00:00:00,uk oil prices,_field_price,96.83
2022-04-21T00:00:00,uk oil prices,_field_price,96.76
2022-04-22T00:00:00,uk oil prices,_field_price,96.82
2022-04-23T00:00:00,uk oil prices,_field_price,96.54
2022-04-24T00:00:00,uk oil prices,_field_price,96.73
2022-04-25T00:00:00,uk oil prices,_field_price,96.62
2022-04-26T00:00:00,uk oil prices,_field_price,96.33
2022-04-27T00:00:00,uk oil prices,_field_price,95.96
2022-04-28T00:00:00,uk oil prices,_field_price,97.43
2022-04-29T00:00:00,uk oil prices,_field_price,99.44
2022-04-30T00:00:00,uk oil prices,_field_price,102.06
2022-05-01T00:00:00,uk oil prices,_field_price,102.04
2022-05-02T00:00:00,uk oil prices,_field_price,101.91
2022-05-03T00:00:00,uk oil prices,_field_price,101.93
2022-05-04T00:00:00,uk oil prices,_field_price,103.57
2022-05-05T00:00:00,uk oil prices,_field_price,103.66
2022-05-06T00:00:00,uk oil prices,_field_price,103.9
2022-05-07T00:00:00,uk oil prices,_field_price,103.88
2022-05-08T00:00:00,uk oil prices,_field_price,103.74
2022-05-09T00:00:00,uk oil prices,_field_price,103.41
2022-05-10T00:00:00,uk oil prices,_field_price,102.75
2022-05-11T00:00:00,uk oil prices,_field_price,101.96
2022-05-12T00:00:00,uk oil prices,_field_price,101.59
2022-05-13T00:00:00,uk oil prices,_field_price,101.12
2022-05-14T00:00:00,uk oil prices,_field_price,99.87
2022-05-15T00:00:00,uk oil prices,_field_price,99.72
2022-05-16T00:00:00,uk oil prices,_field_price,99.67
2022-05-17T00:00:00,uk oil prices,_field_price,98.85
2022-05-18T00:00:00,uk oil prices,_field_price,98.03
2022-05-19T00:00:00,uk oil prices,_field_price,96.9
2022-05-20T00:00:00,uk oil prices,_field_price,94.78
2022-05-21T00:00:00,uk oil prices,_field_price,93.69
2022-05-22T00:00:00,uk oil prices,_field_price,93.69
2022-05-23T00:00:00,uk oil prices,_field_price,93.71
2022-05-24T00:00:00,uk oil prices,_field_price,93.19
2022-05-25T00:00:00,uk oil prices,_field_price,92.79
2022-05-26T00:00:00,uk oil prices,_field_price,93.33
2022-05-27T00:00:00,uk oil prices,_field_price,93.25
2022-05-28T00:00:00,uk oil prices,_field_price,94.43
2022-05-29T00:00:00,uk oil prices,_field_price,94.28
2022-05-30T00:00:00,uk oil prices,_field_price,94.26
2022-05-31T00:00:00,uk oil prices,_field_price,96.06
2022-06-01T00:00:00,uk oil prices,_field_price,99.45
2022-06-02T00:00:00,uk oil prices,_field_price,99.76
2022-06-03T00:00:00,uk oil prices,_field_price,100.1
2022-06-04T00:00:00,uk oil prices,_field_price,100.2
2022-06-05T00:00:00,uk oil prices,_field_price,100.23
2022-06-06T00:00:00,uk oil prices,_field_price,100.33
2022-06-07T00:00:00,uk oil prices,_field_price,102.34
2022-06-08T00:00:00,uk oil prices,_field_price,103.29
2022-06-09T00:00:00,uk oil prices,_field_price,103.65
2022-06-10T00:00:00,uk oil prices,_field_price,103.95
2022-06-11T00:00:00,uk oil prices,_field_price,105.28
2022-06-12T00:00:00,uk oil prices,_field_price,105.26
2022-06-13T00:00:00,uk oil prices,_field_price,105.3
2022-06-14T00:00:00,uk oil prices,_field_price,106.23
2022-06-15T00:00:00,uk oil prices,_field_price,106.66
2022-06-16T00:00:00,uk oil prices,_field_price,108.97
2022-06-17T00:00:00,uk oil prices,_field_price,109.31
2022-06-18T00:00:00,uk oil prices,_field_price,109.16
2022-06-19T00:00:00,uk oil prices,_field_price,109.29
2022-06-20T00:00:00,uk oil prices,_field_price,109.24
2022-06-21T00:00:00,uk oil prices,_field_price,108.79
2022-06-22T00:00:00,uk oil prices,_field_price,108.53
2022-06-23T00:00:00,uk oil prices,_field_price,108.17
2022-06-24T00:00:00,uk oil prices,_field_price,106.88
2022-06-25T00:00:00,uk oil prices,_field_price,107.42
2022-06-26T00:00:00,uk oil prices,_field_price,107.42
2022-06-27T00:00:00,uk oil prices,_field_price,107.31
2022-06-28T00:00:00,uk oil prices,_field_price,104.97
2022-06-29T00:00:00,uk oil prices,_field_price,103.43
2022-06-30T00:00:00,uk oil prices,_field_price,102.34
2022-07-01T00:00:00,uk oil prices,_field_price,101.7
2022-07-02T00:00:00,uk oil prices,_field_price,100.88
2022-07-03T00:00:00,uk oil prices,_field_price,100.83
2022-07-04T00:00:00,uk oil prices,_field_price,100.82
2022-07-05T00:00:00,uk oil prices,_field_price,101.41
2022-07-06T00:00:00,uk oil prices,_field_price,100.47
2022-07-07T00:00:00,uk oil prices,_field_price,98.57
2022-07-08T00:00:00,uk oil prices,_field_price,96.96
2022-07-09T00:00:00,uk oil prices,_field_price,97.29
2022-07-10T00:00:00,uk oil prices,_field_price,97.26
2022-07-11T00:00:00,uk oil prices,_field_price,97.26
2022-07-12T00:00:00,uk oil prices,_field_price,95.45
2022-07-13T00:00:00,uk oil prices,_field_price,96.63
2022-07-14T00:00:00,uk oil prices,_field_price,96.31
2022-07-15T00:00:00,uk oil prices,_field_price,95.79
2022-07-16T00:00:00,uk oil prices,_field_price,94.92
2022-07-17T00:00:00,uk oil prices,_field_price,94.83
2022-07-18T00:00:00,uk oil prices,_field_price,94.79
2022-07-19T00:00:00,uk oil prices,_field_price,94.95
2022-07-20T00:00:00,uk oil prices,_field_price,94.75
2022-07-21T00:00:00,uk oil prices,_field_price,93.88
2022-07-22T00:00:00,uk oil prices,_field_price,93.04
2022-07-23T00:00:00,uk oil prices,_field_price,91.72
2022-07-24T00:00:00,uk oil prices,_field_price,91.84
2022-07-25T00:00:00,uk oil prices,_field_price,91.74
2022-07-26T00:00:00,uk oil prices,_field_price,91.73
2022-07-27T00:00:00,uk oil prices,_field_price,91.49
2022-07-28T00:00:00,uk oil prices,_field_price,91.06
2022-07-29T00:00:00,uk oil prices,_field_price,91.19
2022-07-30T00:00:00,uk oil prices,_field_price,91.05
2022-07-31T00:00:00,uk oil prices,_field_price,90.95
2022-08-01T00:00:00,uk oil prices,_field_price,90.93
2022-08-02T00:00:00,uk oil prices,_field_price,90.86
2022-08-03T00:00:00,uk oil prices,_field_price,89.29
2022-08-04T00:00:00,uk oil prices,_field_price,88.54
2022-08-05T00:00:00,uk oil prices,_field_price,87.8
2022-08-06T00:00:00,uk oil prices,_field_price,86.99
2022-08-07T00:00:00,uk oil prices,_field_price,86.86
2022-08-08T00:00:00,uk oil prices,_field_price,86.82
2022-08-09T00:00:00,uk oil prices,_field_price,86.5
2022-08-10T00:00:00,uk oil prices,_field_price,85.94
2022-08-11T00:00:00,uk oil prices,_field_price,86.05
2022-08-12T00:00:00,uk oil prices,_field_price,85.48
2022-08-13T00:00:00,uk oil prices,_field_price,86.49
2022-08-14T00:00:00,uk oil prices,_field_price,86.54
2022-08-15T00:00:00,uk oil prices,_field_price,86.63
2022-08-16T00:00:00,uk oil prices,_field_price,86.96
2022-08-17T00:00:00,uk oil prices,_field_price,86.81
2022-08-18T00:00:00,uk oil prices,_field_price,86.75
2022-08-19T00:00:00,uk oil prices,_field_price,88.01
2022-08-20T00:00:00,uk oil prices,_field_price,89.29
2022-08-21T00:00:00,uk oil prices,_field_price,88.84
2022-08-22T00:00:00,uk oil prices,_field_price,87.79
2022-08-23T00:00:00,uk oil prices,_field_price,90.88
2022-08-24T00:00:00,uk oil prices,_field_price,92.6
2022-08-25T00:00:00,uk oil prices,_field_price,93.87
2022-08-26T00:00:00,uk oil prices,_field_price,97.18
2022-08-27T00:00:00,uk oil prices,_field_price,99.14
2022-08-28T00:00:00,uk oil prices,_field_price,98.18
2022-08-29T00:00:00,uk oil prices,_field_price,98.23
2022-08-30T00:00:00,uk oil prices,_field_price,98.15
2022-08-31T00:00:00,uk oil prices,_field_price,100.26
2022-09-01T00:00:00,uk oil prices,_field_price,98.37
2022-09-02T00:00:00,uk oil prices,_field_price,97.02
2022-09-03T00:00:00,uk oil prices,_field_price,96.83
2022-09-04T00:00:00,uk oil prices,_field_price,96.84
2022-09-05T00:00:00,uk oil prices,_field_price,97.07
2022-09-06T00:00:00,uk oil prices,_field_price,98.66
2022-09-07T00:00:00,uk oil prices,_field_price,98.67
2022-09-08T00:00:00,uk oil prices,_field_price,96.74
2022-09-09T00:00:00,uk oil prices,_field_price,95.69
2022-09-10T00:00:00,uk oil prices,_field_price,95.29
2022-09-11T00:00:00,uk oil prices,_field_price,95.27
2022-09-12T00:00:00,uk oil prices,_field_price,95.2
2022-09-13T00:00:00,uk oil prices,_field_price,94.95
2022-09-14T00:00:00,uk oil prices,_field_price,95.01
2022-09-15T00:00:00,uk oil prices,_field_price,93.98
2022-09-16T00:00:00,uk oil prices,_field_price,91.4
2022-09-17T00:00:00,uk oil prices,_field_price,91.05
2022-09-18T00:00:00,uk oil prices,_field_price,91.01
2022-09-19T00:00:00,uk oil prices,_field_price,91.22
2022-09-20T00:00:00,uk oil prices,_field_price,91.4
2022-09-21T00:00:00,uk oil prices,_field_price,90.93
2022-09-22T00:00:00,uk oil prices,_field_price,92.47
2022-09-23T00:00:00,uk oil prices,_field_price,91.97
2022-09-24T00:00:00,uk oil prices,_field_price,92.11
2022-09-25T00:00:00,uk oil prices,_field_price,91.32
2022-09-26T00:00:00,uk oil prices,_field_price,91.38
2022-09-27T00:00:00,uk oil prices,_field_price,91.69
2022-09-28T00:00:00,uk oil prices,_field_price,90.96
2022-09-29T00:00:00,uk oil prices,_field_price,91.72
2022-09-30T00:00:00,uk oil prices,_field_price,92.79
2022-10-01T00:00:00,uk oil prices,_field_price,90.97
2022-10-02T00:00:00,uk oil prices,_field_price,90.89
2022-10-03T00:00:00,uk oil prices,_field_price,90.87
2022-10-04T00:00:00,uk oil prices,_field_price,90.04
2022-10-05T00:00:00,uk oil prices,_field_price,90.01
2022-10-06T00:00:00,uk oil prices,_field_price,90.62
2022-10-07T00:00:00,uk oil prices,_field_price,93.63
2022-10-08T00:00:00,uk oil prices,_field_price,96.99
2022-10-09T00:00:00,uk oil prices,_field_price,97.15
2022-10-10T00:00:00,uk oil prices,_field_price,97.28
2022-10-11T00:00:00,uk oil prices,_field_price,100.66
2022-10-12T00:00:00,uk oil prices,_field_price,98.75
2022-10-13T00:00:00,uk oil prices,_field_price,97.59
2022-10-14T00:00:00,uk oil prices,_field_price,98.24
2022-10-15T00:00:00,uk oil prices,_field_price,97.74
2022-10-16T00:00:00,uk oil prices,_field_price,97.56
2022-10-17T00:00:00,uk oil prices,_field_price,97.48
2022-10-18T00:00:00,uk oil prices,_field_price,96.76
2022-10-19T00:00:00,uk oil prices,_field_price,96.15
2022-10-20T00:00:00,uk oil prices,_field_price,94.98
2022-10-21T00:00:00,uk oil prices,_field_price,94.44
2022-10-22T00:00:00,uk oil prices,_field_price,92.72
2022-10-23T00:00:00,uk oil prices,_field_price,92.61
2022-10-24T00:00:00,uk oil prices,_field_price,91.63
2022-10-25T00:00:00,uk oil prices,_field_price,90.88
2022-10-26T00:00:00,uk oil prices,_field_price,90.54
2022-10-27T00:00:00,uk oil prices,_field_price,88.82
2022-10-28T00:00:00,uk oil prices,_field_price,88.22
2022-10-29T00:00:00,uk oil prices,_field_price,88.41
2022-10-30T00:00:00,uk oil prices,_field_price,88.35
2022-10-31T00:00:00,uk oil prices,_field_price,88.16
2022-11-01T00:00:00,uk oil prices,_field_price,87.16
2022-11-02T00:00:00,uk oil prices,_field_price,86.18
2022-11-03T00:00:00,uk oil prices,_field_price,85.6
2022-11-04T00:00:00,uk oil prices,_field_price,87.36
2022-11-05T00:00:00,uk oil prices,_field_price,89.24
2022-11-06T00:00:00,uk oil prices,_field_price,89.33
2022-11-07T00:00:00,uk oil prices,_field_price,89.36
2022-11-08T00:00:00,uk oil prices,_field_price,90.72
2022-11-09T00:00:00,uk oil prices,_field_price,90.17
2022-11-10T00:00:00,uk oil prices,_field_price,89.47
2022-11-11T00:00:00,uk oil prices,_field_price,89.05
2022-11-12T00:00:00,uk oil prices,_field_price,88.43
2022-11-13T00:00:00,uk oil prices,_field_price,88.5
2022-11-14T00:00:00,uk oil prices,_field_price,88.58
2022-11-15T00:00:00,uk oil prices,_field_price,88.44
2022-11-16T00:00:00,uk oil prices,_field_price,87.61
2022-11-17T00:00:00,uk oil prices,_field_price,87.13
2022-11-18T00:00:00,uk oil prices,_field_price,86.46
2022-11-19T00:00:00,uk oil prices,_field_price,85.7
2022-11-20T00:00:00,uk oil prices,_field_price,85.43
2022-11-21T00:00:00,uk oil prices,_field_price,85.32
2022-11-22T00:00:00,uk oil prices,_field_price,85.79
2022-11-23T00:00:00,uk oil prices,_field_price,85.69
2022-11-24T00:00:00,uk oil prices,_field_price,85.68
2022-11-25T00:00:00,uk oil prices,_field_price,84.69
2022-11-26T00:00:00,uk oil prices,_field_price,83.28
2022-11-27T00:00:00,uk oil prices,_field_price,83.07
2022-11-28T00:00:00,uk oil prices,_field_price,82.5
2022-11-29T00:00:00,uk oil prices,_field_price,81.63
2022-11-30T00:00:00,uk oil prices,_field_price,80.91
2022-12-01T00:00:00,uk oil prices,_field_price,81.09
2022-12-02T00:00:00,uk oil prices,_field_price,80.97
2022-12-03T00:00:00,uk oil prices,_field_price,80.12
2022-12-04T00:00:00,uk oil prices,_field_price,80.0
2022-12-05T00:00:00,uk oil prices,_field_price,79.99
2022-12-06T00:00:00,uk oil prices,_field_price,81.81
2022-12-07T00:00:00,uk oil prices,_field_price,81.36
2022-12-08T00:00:00,uk oil prices,_field_price,80.94
2022-12-09T00:00:00,uk oil prices,_field_price,81.51
2022-12-10T00:00:00,uk oil prices,_field_price,85.73
2022-12-11T00:00:00,uk oil prices,_field_price,85.83
2022-12-12T00:00:00,uk oil prices,_field_price,85.41
2022-12-13T00:00:00,uk oil prices,_field_price,89.9
2022-12-14T00:00:00,uk oil prices,_field_price,89.94
2022-12-15T00:00:00,uk oil prices,_field_price,91.36
2022-12-16T00:00:00,uk oil prices,_field_price,93.95
2022-12-17T00:00:00,uk oil prices,_field_price,93.22
2022-12-18T00:00:00,uk oil prices,_field_price,93.21
2022-12-19T00:00:00,uk oil prices,_field_price,91.92
2022-12-20T00:00:00,uk oil prices,_field_price,91.86
2022-12-21T00:00:00,uk oil prices,_field_price,92.05
2022-12-22T00:00:00,uk oil prices,_field_price,90.98
2022-12-23T00:00:00,uk oil prices,_field_price,90.36
2022-12-24T00:00:00,uk oil prices,_field_price,89.26
2022-12-25T00:00:00,uk oil prices,_field_price,89.23
2022-12-26T00:00:00,uk oil prices,_field_price,89.2
2022-12-27T00:00:00,uk oil prices,_field_price,89.17
2022-12-28T00:00:00,uk oil prices,_field_price,89.01
2022-12-29T00:00:00,uk oil prices,_field_price,89.31
2022-12-30T00:00:00,uk oil prices,_field_price,88.67
2022-12-31T00:00:00,uk oil prices,_field_price,88.32
2023-01-01T00:00:00,uk oil prices,_field_price,88.08
2023-01-02T00:00:00,uk oil prices,_field_price,87.92
2023-01-03T00:00:00,uk oil prices,_field_price,87.6
2023-01-04T00:00:00,uk oil prices,_field_price,87.82
2023-01-05T00:00:00,uk oil prices,_field_price,86.43
2023-01-06T00:00:00,uk oil prices,_field_price,84.01
2023-01-07T00:00:00,uk oil prices,_field_price,83.31
2023-01-08T00:00:00,uk oil prices,_field_price,83.13
2023-01-09T00:00:00,uk oil prices,_field_price,83.14
2023-01-10T00:00:00,uk oil prices,_field_price,82.95
2023-01-11T00:00:00,uk oil prices,_field_price,82.04
2023-01-12T00:00:00,uk oil prices,_field_price,82.25
2023-01-13T00:00:00,uk oil prices,_field_price,82.12
2023-01-14T00:00:00,uk oil prices,_field_price,81.86
2023-01-15T00:00:00,uk oil prices,_field_price,81.8
2023-01-16T00:00:00,uk oil prices,_field_price,81.98
2023-01-17T00:00:00,uk oil prices,_field_price,83.24
2023-01-18T00:00:00,uk oil prices,_field_price,83.84
2023-01-19T00:00:00,uk oil prices,_field_price,84.13
2023-01-20T00:00:00,uk oil prices,_field_price,84.5
2023-01-21T00:00:00,uk oil prices,_field_price,84.91
2023-01-22T00:00:00,uk oil prices,_field_price,84.87
2023-01-23T00:00:00,uk oil prices,_field_price,84.82
2023-01-24T00:00:00,uk oil prices,_field_price,86.46
2023-01-25T00:00:00,uk oil prices,_field_price,87.83
2023-01-26T00:00:00,uk oil prices,_field_price,88.33
2023-01-27T00:00:00,uk oil prices,_field_price,87.79
2023-01-28T00:00:00,uk oil prices,_field_price,85.54
2023-01-29T00:00:00,uk oil prices,_field_price,85.43
2023-01-30T00:00:00,uk oil prices,_field_price,85.68
2023-01-31T00:00:00,uk oil prices,_field_price,86.07
2023-02-01T00:00:00,uk oil prices,_field_price,85.32
2023-02-02T00:00:00,uk oil prices,_field_price,84.89
2023-02-03T00:00:00,uk oil prices,_field_price,84.21
2023-02-04T00:00:00,uk oil prices,_field_price,81.0
2023-02-05T00:00:00,uk oil prices,_field_price,80.04
2023-02-06T00:00:00,uk oil prices,_field_price,79.52
2023-02-07T00:00:00,uk oil prices,_field_price,79.78
2023-02-08T00:00:00,uk oil prices,_field_price,78.96
2023-02-09T00:00:00,uk oil prices,_field_price,80.07
2023-02-10T00:00:00,uk oil prices,_field_price,80.04
2023-02-11T00:00:00,uk oil prices,_field_price,77.82
2023-02-12T00:00:00,uk oil prices,_field_price,77.76
